,total_RE,white,black,aindian,asian,pacisland,other,latinx,total_poverty,under_poverty,income,county,state,tract,GEOID10,acs_year
1061,5779.0,3357.0,441.0,36.0,953.0,0.0,370.0,622.0,5779.0,571.0,80000.0,061,53,041703,53061041703,2015
1062,5500.0,3772.0,67.0,72.0,710.0,110.0,306.0,463.0,5484.0,482.0,71679.0,061,53,041704,53061041704,2015
1063,5475.0,3045.0,306.0,6.0,1165.0,71.0,248.0,634.0,5446.0,451.0,51903.0,061,53,041805,53061041805,2015
1064,8776.0,4055.0,312.0,0.0,1323.0,0.0,765.0,2321.0,8591.0,1566.0,52113.0,061,53,041806,53061041806,2015
1065,3900.0,2353.0,217.0,57.0,201.0,8.0,147.0,917.0,3886.0,576.0,44347.0,061,53,041808,53061041808,2015
1066,5515.0,2264.0,637.0,0.0,764.0,0.0,404.0,1446.0,5446.0,850.0,54931.0,061,53,041809,53061041809,2015
1067,4583.0,2279.0,322.0,86.0,328.0,0.0,194.0,1358.0,4523.0,1212.0,43041.0,061,53,041810,53061041810,2015
1068,7149.0,3860.0,419.0,22.0,1172.0,0.0,521.0,1138.0,7139.0,1177.0,62114.0,061,53,041811,53061041811,2015
1069,6080.0,2496.0,308.0,32.0,1429.0,53.0,141.0,1621.0,5939.0,1257.0,50015.0,061,53,041812,53061041812,2015
1070,4368.0,2497.0,90.0,12.0,715.0,18.0,288.0,734.0,4343.0,439.0,61821.0,061,53,041901,53061041901,2015
1071,7624.0,4292.0,409.0,13.0,940.0,0.0,343.0,1627.0,7624.0,1776.0,42658.0,061,53,041903,53061041903,2015
1072,5637.0,2428.0,227.0,43.0,457.0,109.0,335.0,2031.0,5611.0,1443.0,32461.0,061,53,041904,53061041904,2015
1073,6189.0,3008.0,443.0,0.0,1098.0,195.0,149.0,1296.0,6103.0,1250.0,54716.0,061,53,041905,53061041905,2015
1074,5720.0,4752.0,42.0,9.0,685.0,0.0,149.0,83.0,5704.0,226.0,100453.0,061,53,042001,53061042001,2015
1075,3315.0,2773.0,16.0,0.0,275.0,0.0,53.0,198.0,3306.0,31.0,110114.0,061,53,042003,53061042003,2015
1076,4425.0,3171.0,139.0,70.0,546.0,0.0,339.0,141.0,4364.0,370.0,74550.0,061,53,042004,53061042004,2015
1077,5158.0,3271.0,14.0,14.0,1472.0,0.0,254.0,133.0,5148.0,366.0,133995.0,061,53,042005,53061042005,2015
1078,4959.0,3044.0,46.0,0.0,1287.0,0.0,323.0,259.0,4921.0,313.0,76937.0,061,53,042006,53061042006,2015
1079,2687.0,2124.0,121.0,4.0,257.0,29.0,68.0,84.0,2679.0,146.0,90885.0,061,53,050101,53061050101,2015
1080,5966.0,3842.0,145.0,36.0,659.0,142.0,703.0,439.0,5966.0,842.0,61174.0,061,53,050102,53061050102,2015
1081,4167.0,3565.0,2.0,102.0,321.0,0.0,28.0,115.0,4167.0,57.0,111346.0,061,53,050200,53061050200,2015
1082,5456.0,4597.0,0.0,16.0,494.0,0.0,328.0,21.0,5380.0,387.0,100571.0,061,53,050300,53061050300,2015
1083,7028.0,5641.0,17.0,68.0,552.0,0.0,195.0,555.0,6995.0,284.0,76728.0,061,53,050401,53061050401,2015
1084,5242.0,4246.0,166.0,50.0,468.0,0.0,217.0,95.0,5146.0,278.0,71250.0,061,53,050402,53061050402,2015
1085,7156.0,5937.0,0.0,56.0,249.0,0.0,346.0,550.0,7064.0,786.0,64078.0,061,53,050500,53061050500,2015
1086,1263.0,929.0,68.0,4.0,155.0,0.0,56.0,51.0,1263.0,33.0,140625.0,061,53,050600,53061050600,2015
1087,6321.0,4178.0,433.0,19.0,922.0,0.0,392.0,377.0,6255.0,987.0,74034.0,061,53,050700,53061050700,2015
1088,6252.0,4618.0,140.0,46.0,735.0,0.0,483.0,230.0,6210.0,342.0,69903.0,061,53,050800,53061050800,2015
1089,3236.0,2318.0,183.0,0.0,305.0,16.0,156.0,258.0,3203.0,352.0,49258.0,061,53,050900,53061050900,2015
1090,4780.0,3294.0,150.0,2.0,486.0,0.0,273.0,559.0,4752.0,268.0,63782.0,061,53,051000,53061051000,2015
1091,4097.0,2661.0,45.0,7.0,620.0,54.0,129.0,581.0,4078.0,177.0,61547.0,061,53,051100,53061051100,2015
1092,4520.0,2765.0,121.0,8.0,595.0,3.0,262.0,759.0,4471.0,499.0,62056.0,061,53,051200,53061051200,2015
1093,6723.0,4565.0,303.0,56.0,906.0,42.0,402.0,436.0,6692.0,442.0,69770.0,061,53,051300,53061051300,2015
1094,7147.0,3372.0,1005.0,97.0,1104.0,34.0,282.0,1253.0,7126.0,1630.0,32071.0,061,53,051400,53061051400,2015
1095,5783.0,3504.0,217.0,0.0,796.0,0.0,276.0,966.0,5609.0,1147.0,51568.0,061,53,051500,53061051500,2015
1096,4629.0,2717.0,331.0,6.0,695.0,0.0,161.0,719.0,4604.0,775.0,60761.0,061,53,051601,53061051601,2015
1097,4312.0,3053.0,197.0,31.0,633.0,16.0,192.0,190.0,4250.0,452.0,64410.0,061,53,051602,53061051602,2015
1098,6192.0,2891.0,585.0,4.0,1521.0,143.0,304.0,744.0,6127.0,936.0,43433.0,061,53,051701,53061051701,2015
1099,4363.0,2521.0,288.0,7.0,880.0,12.0,255.0,400.0,4192.0,471.0,62813.0,061,53,051702,53061051702,2015
1100,5661.0,2750.0,402.0,64.0,1568.0,0.0,135.0,733.0,5626.0,469.0,66607.0,061,53,051802,53061051802,2015
1101,6221.0,2499.0,442.0,47.0,1157.0,26.0,903.0,1147.0,6221.0,1289.0,44125.0,061,53,051803,53061051803,2015
1102,4832.0,2538.0,353.0,6.0,1206.0,0.0,370.0,332.0,4824.0,245.0,81149.0,061,53,051804,53061051804,2015
1103,8551.0,5080.0,747.0,49.0,1404.0,67.0,620.0,584.0,8362.0,1312.0,63056.0,061,53,051905,53061051905,2015
1104,2362.0,2040.0,0.0,30.0,92.0,0.0,149.0,51.0,2333.0,101.0,97000.0,061,53,051912,53061051912,2015
1105,4563.0,3532.0,46.0,0.0,400.0,19.0,275.0,280.0,4553.0,172.0,101250.0,061,53,051913,53061051913,2015
1106,4335.0,3608.0,56.0,26.0,204.0,0.0,177.0,264.0,4329.0,293.0,96972.0,061,53,051914,53061051914,2015
1107,8007.0,5470.0,298.0,90.0,937.0,9.0,860.0,343.0,7916.0,396.0,99042.0,061,53,051915,53061051915,2015
1108,3561.0,2748.0,37.0,9.0,308.0,0.0,173.0,286.0,3561.0,233.0,87090.0,061,53,051916,53061051916,2015
1109,4123.0,3299.0,1.0,0.0,382.0,0.0,176.0,265.0,4113.0,146.0,96250.0,061,53,051917,53061051917,2015
1110,5009.0,3906.0,2.0,35.0,432.0,8.0,283.0,343.0,5002.0,162.0,95656.0,061,53,051918,53061051918,2015
1111,4909.0,3232.0,45.0,0.0,536.0,0.0,169.0,918.0,4909.0,427.0,62546.0,061,53,051921,53061051921,2015
1112,4994.0,3149.0,342.0,32.0,786.0,0.0,254.0,431.0,4970.0,372.0,85521.0,061,53,051922,53061051922,2015
1113,5515.0,3801.0,46.0,0.0,998.0,0.0,292.0,378.0,5515.0,339.0,86207.0,061,53,051923,53061051923,2015
1114,6048.0,4143.0,45.0,133.0,755.0,0.0,308.0,664.0,6048.0,327.0,70875.0,061,53,051924,53061051924,2015
1115,7807.0,4242.0,292.0,68.0,2426.0,0.0,378.0,401.0,7784.0,563.0,110495.0,061,53,051925,53061051925,2015
1116,4969.0,3363.0,118.0,8.0,1110.0,0.0,156.0,203.0,4966.0,211.0,111404.0,061,53,051926,53061051926,2015
1117,4857.0,3466.0,28.0,0.0,1081.0,29.0,167.0,86.0,4857.0,170.0,92282.0,061,53,051927,53061051927,2015
1118,5015.0,3025.0,146.0,78.0,932.0,9.0,251.0,574.0,5010.0,411.0,70385.0,061,53,051928,53061051928,2015
1119,8931.0,5404.0,190.0,0.0,2483.0,35.0,508.0,311.0,8906.0,550.0,112860.0,061,53,052003,53061052003,2015
1120,6266.0,4265.0,150.0,0.0,1269.0,0.0,377.0,205.0,6259.0,531.0,93608.0,061,53,052004,53061052004,2015
1121,5705.0,4472.0,91.0,0.0,664.0,0.0,234.0,244.0,5705.0,237.0,82640.0,061,53,052005,53061052005,2015
1122,4350.0,2825.0,50.0,25.0,736.0,0.0,403.0,311.0,4349.0,295.0,96776.0,061,53,052006,53061052006,2015
1123,5185.0,3277.0,8.0,54.0,879.0,33.0,393.0,532.0,5154.0,306.0,103704.0,061,53,052007,53061052007,2015
1124,3914.0,3055.0,76.0,1.0,281.0,0.0,131.0,370.0,3914.0,260.0,88333.0,061,53,052104,53061052104,2015
1125,1680.0,1443.0,14.0,0.0,23.0,0.0,62.0,138.0,1674.0,186.0,89545.0,061,53,052105,53061052105,2015
1126,4931.0,3511.0,0.0,0.0,1028.0,0.0,62.0,330.0,4906.0,465.0,116964.0,061,53,052107,53061052107,2015
1127,6377.0,5947.0,42.0,0.0,190.0,0.0,40.0,119.0,6377.0,615.0,91190.0,061,53,052108,53061052108,2015
1128,2631.0,2330.0,0.0,6.0,96.0,0.0,105.0,94.0,2615.0,170.0,113611.0,061,53,052112,53061052112,2015
1129,3152.0,2816.0,23.0,0.0,55.0,0.0,128.0,130.0,3143.0,97.0,98603.0,061,53,052113,53061052113,2015
1130,4910.0,3985.0,17.0,0.0,432.0,0.0,205.0,271.0,4910.0,57.0,117440.0,061,53,052114,53061052114,2015
1131,6904.0,5303.0,124.0,13.0,536.0,22.0,151.0,755.0,6904.0,261.0,97228.0,061,53,052115,53061052115,2015
1132,7121.0,5785.0,26.0,19.0,631.0,0.0,254.0,406.0,7078.0,423.0,100991.0,061,53,052118,53061052118,2015
1133,5189.0,4271.0,14.0,0.0,222.0,11.0,267.0,392.0,5189.0,173.0,100606.0,061,53,052203,53061052203,2015
1134,5442.0,4214.0,63.0,17.0,220.0,0.0,116.0,812.0,5442.0,125.0,95728.0,061,53,052204,53061052204,2015
1135,4188.0,3792.0,0.0,28.0,0.0,23.0,146.0,199.0,4188.0,170.0,101157.0,061,53,052206,53061052206,2015
1136,5876.0,5279.0,6.0,16.0,86.0,0.0,54.0,420.0,5855.0,495.0,91932.0,061,53,052207,53061052207,2015
1137,3682.0,2256.0,64.0,43.0,65.0,0.0,188.0,1066.0,3586.0,568.0,53184.0,061,53,052208,53061052208,2015
1138,6045.0,3385.0,461.0,60.0,147.0,59.0,253.0,1672.0,2865.0,831.0,41004.0,061,53,052209,53061052209,2015
1139,4292.0,3836.0,19.0,0.0,57.0,0.0,69.0,311.0,4284.0,157.0,91046.0,061,53,052301,53061052301,2015
1140,4043.0,3590.0,15.0,44.0,170.0,0.0,84.0,140.0,4033.0,153.0,90801.0,061,53,052302,53061052302,2015
1141,4252.0,3523.0,25.0,99.0,41.0,0.0,179.0,385.0,3899.0,444.0,64306.0,061,53,052401,53061052401,2015
1142,3912.0,3560.0,18.0,41.0,49.0,0.0,86.0,90.0,3903.0,664.0,43767.0,061,53,052402,53061052402,2015
1143,4768.0,4532.0,0.0,1.0,78.0,0.0,74.0,83.0,4737.0,263.0,71875.0,061,53,052502,53061052502,2015
1144,6818.0,5676.0,1.0,1.0,589.0,26.0,121.0,404.0,6799.0,425.0,73356.0,061,53,052503,53061052503,2015
1145,2322.0,2024.0,85.0,8.0,29.0,0.0,77.0,99.0,2318.0,221.0,67267.0,061,53,052504,53061052504,2015
1146,2407.0,2054.0,16.0,5.0,32.0,0.0,95.0,205.0,2407.0,143.0,70050.0,061,53,052603,53061052603,2015
1147,4475.0,3656.0,5.0,15.0,81.0,0.0,199.0,519.0,4467.0,813.0,66314.0,061,53,052604,53061052604,2015
1148,5954.0,5233.0,0.0,0.0,65.0,27.0,358.0,271.0,5954.0,463.0,81157.0,061,53,052605,53061052605,2015
1149,5475.0,4451.0,27.0,9.0,172.0,22.0,168.0,616.0,5357.0,598.0,68828.0,061,53,052606,53061052606,2015
1150,6075.0,4951.0,35.0,58.0,82.0,12.0,429.0,508.0,6075.0,172.0,100378.0,061,53,052607,53061052607,2015
1151,1626.0,1494.0,0.0,0.0,11.0,10.0,0.0,111.0,1626.0,41.0,87083.0,061,53,052701,53061052701,2015
1152,7703.0,5764.0,108.0,0.0,574.0,53.0,399.0,805.0,7698.0,532.0,95938.0,061,53,052705,53061052705,2015
1153,5969.0,4593.0,37.0,51.0,276.0,0.0,285.0,727.0,5918.0,291.0,78028.0,061,53,052706,53061052706,2015
1154,4023.0,3299.0,34.0,0.0,285.0,17.0,124.0,260.0,4023.0,109.0,87580.0,061,53,052707,53061052707,2015
1155,5249.0,4059.0,46.0,11.0,245.0,0.0,607.0,281.0,5169.0,96.0,98819.0,061,53,052708,53061052708,2015
1156,3570.0,3128.0,27.0,5.0,198.0,0.0,23.0,189.0,3570.0,349.0,95875.0,061,53,052709,53061052709,2015
1157,5469.0,4195.0,190.0,26.0,148.0,62.0,183.0,665.0,5392.0,440.0,58471.0,061,53,052803,53061052803,2015
1158,7799.0,5712.0,30.0,98.0,493.0,35.0,319.0,1112.0,7757.0,482.0,68472.0,061,53,052804,53061052804,2015
1159,4157.0,3359.0,82.0,40.0,229.0,8.0,354.0,85.0,4124.0,693.0,57870.0,061,53,052805,53061052805,2015
1160,6990.0,5053.0,78.0,47.0,575.0,26.0,171.0,1040.0,6888.0,550.0,61370.0,061,53,052806,53061052806,2015
1161,4276.0,3052.0,21.0,43.0,235.0,0.0,305.0,620.0,4191.0,1025.0,40192.0,061,53,052903,53061052903,2015
1162,5619.0,4366.0,118.0,0.0,244.0,155.0,53.0,683.0,5574.0,801.0,61386.0,061,53,052904,53061052904,2015
1163,4297.0,3083.0,13.0,88.0,216.0,0.0,81.0,816.0,4129.0,678.0,38264.0,061,53,052905,53061052905,2015
1164,4986.0,4164.0,34.0,112.0,167.0,1.0,192.0,308.0,4960.0,599.0,53685.0,061,53,052906,53061052906,2015
1165,3961.0,3197.0,1.0,8.0,179.0,30.0,262.0,284.0,3953.0,446.0,66365.0,061,53,053101,53061053101,2015
1166,4824.0,4449.0,0.0,81.0,72.0,0.0,82.0,140.0,4824.0,336.0,72824.0,061,53,053102,53061053102,2015
1167,3923.0,3437.0,188.0,0.0,65.0,0.0,179.0,54.0,3854.0,236.0,73224.0,061,53,053201,53061053201,2015
1168,4402.0,3964.0,8.0,0.0,135.0,0.0,150.0,145.0,4402.0,174.0,77981.0,061,53,053202,53061053202,2015
1169,6366.0,5530.0,19.0,128.0,0.0,0.0,252.0,437.0,6211.0,1036.0,51866.0,061,53,053301,53061053301,2015
1170,5570.0,4978.0,56.0,30.0,16.0,67.0,81.0,342.0,5555.0,260.0,85610.0,061,53,053302,53061053302,2015
1171,5693.0,5276.0,133.0,0.0,50.0,0.0,168.0,66.0,5662.0,624.0,88312.0,061,53,053400,53061053400,2015
1172,6381.0,5535.0,1.0,46.0,0.0,0.0,165.0,625.0,6297.0,963.0,54188.0,061,53,053504,53061053504,2015
1173,5226.0,4519.0,0.0,0.0,72.0,0.0,103.0,510.0,5192.0,175.0,84349.0,061,53,053505,53061053505,2015
1174,5637.0,5197.0,2.0,107.0,62.0,0.0,218.0,51.0,5615.0,454.0,74063.0,061,53,053506,53061053506,2015
1175,4964.0,4130.0,112.0,0.0,261.0,17.0,128.0,316.0,4958.0,306.0,82670.0,061,53,053507,53061053507,2015
1176,3529.0,3007.0,1.0,95.0,24.0,0.0,48.0,354.0,3455.0,395.0,70268.0,061,53,053508,53061053508,2015
1177,3869.0,3267.0,0.0,148.0,61.0,0.0,101.0,292.0,3869.0,573.0,52390.0,061,53,053509,53061053509,2015
1178,5928.0,5264.0,43.0,31.0,0.0,0.0,146.0,444.0,5801.0,468.0,71489.0,061,53,053602,53061053602,2015
1179,3862.0,3621.0,0.0,15.0,121.0,0.0,56.0,49.0,3847.0,201.0,78333.0,061,53,053603,53061053603,2015
1180,4443.0,3958.0,65.0,0.0,29.0,0.0,102.0,254.0,4443.0,283.0,62367.0,061,53,053604,53061053604,2015
1181,3139.0,2909.0,9.0,39.0,13.0,0.0,151.0,18.0,3118.0,507.0,50764.0,061,53,053700,53061053700,2015
1182,3430.0,3014.0,9.0,13.0,14.0,0.0,122.0,258.0,3410.0,398.0,60625.0,061,53,053801,53061053801,2015
1183,5405.0,4584.0,0.0,19.0,79.0,31.0,149.0,543.0,5389.0,486.0,57407.0,061,53,053802,53061053802,2015
1184,5520.0,4798.0,55.0,74.0,6.0,5.0,163.0,419.0,5499.0,639.0,61919.0,061,53,053803,53061053803,2015
1185,6562.0,4480.0,54.0,964.0,97.0,0.0,393.0,574.0,6519.0,821.0,68250.0,061,53,940001,53061940001,2015
1186,3479.0,2093.0,31.0,934.0,40.0,0.0,201.0,174.0,3438.0,518.0,60497.0,061,53,940002,53061940002,2015
1187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,061,53,990002,53061990002,2015
1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,061,53,990100,53061990100,2015
1189,4703.0,4208.0,130.0,113.0,0.0,0.0,49.0,203.0,4653.0,1377.0,35101.0,063,53,000200,53063000200,2015
1190,5121.0,4044.0,90.0,86.0,175.0,36.0,263.0,427.0,5104.0,1587.0,30247.0,063,53,000300,53063000300,2015
1191,4508.0,3258.0,194.0,44.0,72.0,111.0,376.0,453.0,4364.0,1044.0,33389.0,063,53,000400,53063000400,2015
1192,3279.0,2838.0,10.0,148.0,9.0,0.0,75.0,199.0,3239.0,490.0,47672.0,063,53,000500,53063000500,2015
1193,3281.0,2831.0,31.0,1.0,53.0,19.0,186.0,160.0,3257.0,324.0,51992.0,063,53,000600,53063000600,2015
1194,4515.0,4088.0,23.0,67.0,7.0,0.0,149.0,181.0,4515.0,928.0,39858.0,063,53,000700,53063000700,2015
1195,4790.0,4392.0,45.0,87.0,56.0,0.0,83.0,127.0,4718.0,495.0,55205.0,063,53,000800,53063000800,2015
1196,6466.0,5657.0,10.0,74.0,32.0,0.0,302.0,391.0,6293.0,621.0,52059.0,063,53,000900,53063000900,2015
1197,5553.0,4909.0,18.0,0.0,97.0,0.0,243.0,286.0,5553.0,631.0,60302.0,063,53,001000,53063001000,2015
1198,3417.0,3004.0,43.0,24.0,28.0,0.0,126.0,192.0,3393.0,346.0,54000.0,063,53,001100,53063001100,2015
1199,2167.0,1951.0,46.0,25.0,5.0,0.0,107.0,33.0,2154.0,385.0,38750.0,063,53,001200,53063001200,2015
1200,3371.0,2669.0,245.0,66.0,101.0,0.0,58.0,232.0,3317.0,737.0,45154.0,063,53,001300,53063001300,2015
1201,6151.0,4547.0,237.0,225.0,315.0,72.0,286.0,469.0,6114.0,1404.0,34566.0,063,53,001400,53063001400,2015
1202,5213.0,4500.0,4.0,54.0,80.0,0.0,215.0,360.0,5021.0,1014.0,37650.0,063,53,001500,53063001500,2015
1203,3667.0,2864.0,106.0,118.0,107.0,0.0,181.0,291.0,3653.0,1080.0,38176.0,063,53,001600,53063001600,2015
1204,2742.0,2379.0,72.0,89.0,11.0,0.0,118.0,73.0,2672.0,683.0,31401.0,063,53,001800,53063001800,2015
1205,3318.0,2723.0,87.0,120.0,38.0,0.0,246.0,104.0,3318.0,565.0,38849.0,063,53,001900,53063001900,2015
1206,4025.0,3180.0,19.0,370.0,128.0,0.0,195.0,133.0,4017.0,1346.0,30161.0,063,53,002000,53063002000,2015
1207,2381.0,1991.0,55.0,39.0,15.0,0.0,174.0,107.0,2343.0,634.0,36932.0,063,53,002100,53063002100,2015
1208,5577.0,4399.0,154.0,137.0,53.0,0.0,180.0,654.0,5561.0,2164.0,29781.0,063,53,002300,53063002300,2015
1209,2938.0,2088.0,71.0,193.0,26.0,0.0,220.0,340.0,2057.0,1095.0,15471.0,063,53,002400,53063002400,2015
1210,8171.0,5979.0,298.0,114.0,211.0,86.0,278.0,1070.0,5260.0,2805.0,19212.0,063,53,002500,53063002500,2015
1211,5441.0,3866.0,235.0,271.0,514.0,0.0,201.0,354.0,5431.0,1799.0,28686.0,063,53,002600,53063002600,2015
1212,3124.0,2401.0,49.0,11.0,211.0,0.0,208.0,244.0,3057.0,320.0,54000.0,063,53,002900,53063002900,2015
1213,2621.0,1587.0,172.0,36.0,37.0,79.0,183.0,503.0,2607.0,935.0,29375.0,063,53,003000,53063003000,2015
1214,4627.0,4021.0,84.0,35.0,208.0,0.0,107.0,172.0,4616.0,1159.0,44575.0,063,53,003100,53063003100,2015
1215,2598.0,2033.0,51.0,30.0,108.0,0.0,186.0,164.0,2261.0,480.0,30107.0,063,53,003200,53063003200,2015
1216,2193.0,1970.0,33.0,30.0,23.0,0.0,18.0,119.0,2104.0,995.0,13868.0,063,53,003500,53063003500,2015
1217,4306.0,3646.0,246.0,18.0,140.0,0.0,113.0,143.0,4294.0,1474.0,28540.0,063,53,003600,53063003600,2015
1218,1644.0,1474.0,4.0,0.0,33.0,0.0,30.0,103.0,1640.0,370.0,44020.0,063,53,003800,53063003800,2015
1219,2063.0,1927.0,0.0,24.0,29.0,0.0,20.0,63.0,2063.0,284.0,48393.0,063,53,003900,53063003900,2015
1220,4736.0,3765.0,104.0,0.0,138.0,0.0,439.0,290.0,4711.0,1182.0,31367.0,063,53,004000,53063004000,2015
1221,2329.0,2069.0,0.0,30.0,64.0,0.0,71.0,95.0,2318.0,247.0,52143.0,063,53,004100,53063004100,2015
1222,4700.0,4339.0,0.0,11.0,60.0,0.0,110.0,180.0,4700.0,256.0,83299.0,063,53,004200,53063004200,2015
1223,3391.0,3131.0,46.0,0.0,27.0,0.0,59.0,116.0,3391.0,178.0,69722.0,063,53,004300,53063004300,2015
1224,4542.0,3612.0,303.0,64.0,235.0,0.0,84.0,244.0,4537.0,415.0,55143.0,063,53,004400,53063004400,2015
1225,3434.0,3080.0,38.0,22.0,59.0,0.0,188.0,47.0,3429.0,354.0,81000.0,063,53,004500,53063004500,2015
1226,3585.0,2886.0,16.0,91.0,225.0,0.0,199.0,148.0,3549.0,628.0,48403.0,063,53,004601,53063004601,2015
1227,3077.0,2442.0,21.0,100.0,75.0,0.0,159.0,280.0,3077.0,334.0,60145.0,063,53,004602,53063004602,2015
1228,6456.0,5252.0,248.0,18.0,175.0,0.0,376.0,387.0,6341.0,886.0,50640.0,063,53,004700,53063004700,2015
1229,3937.0,3458.0,142.0,0.0,87.0,13.0,134.0,93.0,3937.0,353.0,50345.0,063,53,004800,53063004800,2015
1230,5918.0,5199.0,51.0,13.0,235.0,0.0,420.0,0.0,5918.0,598.0,67209.0,063,53,004900,53063004900,2015
1231,3674.0,3313.0,34.0,0.0,126.0,67.0,20.0,114.0,3674.0,478.0,57869.0,063,53,005000,53063005000,2015
1232,6003.0,5578.0,24.0,1.0,93.0,0.0,65.0,242.0,6002.0,1043.0,80000.0,063,53,010100,53063010100,2015
1233,3759.0,3675.0,0.0,6.0,13.0,0.0,30.0,35.0,3759.0,436.0,56813.0,063,53,010201,53063010201,2015
1234,7054.0,6728.0,0.0,25.0,0.0,0.0,81.0,220.0,7054.0,406.0,86950.0,063,53,010202,53063010202,2015
1235,4375.0,3922.0,0.0,67.0,7.0,0.0,105.0,274.0,4345.0,686.0,41146.0,063,53,010301,53063010301,2015
1236,3364.0,3082.0,0.0,35.0,11.0,59.0,58.0,119.0,3350.0,436.0,80125.0,063,53,010303,53063010303,2015
1237,5058.0,4822.0,0.0,66.0,20.0,0.0,55.0,95.0,5058.0,719.0,63397.0,063,53,010304,53063010304,2015
1238,5857.0,5463.0,0.0,25.0,58.0,0.0,175.0,136.0,5827.0,179.0,75967.0,063,53,010305,53063010305,2015
1239,6598.0,4218.0,467.0,253.0,234.0,0.0,503.0,916.0,3606.0,905.0,36532.0,063,53,010401,53063010401,2015
1240,7361.0,6835.0,0.0,8.0,88.0,11.0,262.0,157.0,7303.0,504.0,70019.0,063,53,010402,53063010402,2015
1241,8262.0,7246.0,104.0,93.0,72.0,0.0,146.0,601.0,8212.0,892.0,59276.0,063,53,010501,53063010501,2015
1242,7471.0,6845.0,30.0,60.0,96.0,56.0,147.0,237.0,7471.0,251.0,85327.0,063,53,010503,53063010503,2015
1243,3404.0,3270.0,0.0,0.0,0.0,0.0,73.0,61.0,3390.0,288.0,66131.0,063,53,010504,53063010504,2015
1244,3714.0,3362.0,67.0,0.0,34.0,19.0,89.0,133.0,3647.0,181.0,70000.0,063,53,010601,53063010601,2015
1245,7593.0,6871.0,44.0,42.0,286.0,0.0,133.0,217.0,7582.0,298.0,78194.0,063,53,010602,53063010602,2015
1246,6473.0,5439.0,22.0,23.0,381.0,56.0,105.0,447.0,6423.0,142.0,102996.0,063,53,010700,53063010700,2015
1247,2123.0,1855.0,19.0,13.0,78.0,0.0,75.0,66.0,2017.0,467.0,33274.0,063,53,010800,53063010800,2015
1248,5099.0,4431.0,46.0,69.0,46.0,5.0,318.0,184.0,3713.0,521.0,60377.0,063,53,010900,53063010900,2015
1249,3865.0,3351.0,61.0,44.0,108.0,0.0,202.0,99.0,3731.0,405.0,56591.0,063,53,011000,53063011000,2015
1250,5557.0,3839.0,401.0,116.0,215.0,115.0,384.0,487.0,5425.0,1808.0,22427.0,063,53,011101,53063011101,2015
1251,4250.0,3420.0,50.0,69.0,186.0,212.0,146.0,167.0,4139.0,808.0,32961.0,063,53,011102,53063011102,2015
1252,7855.0,6906.0,117.0,35.0,380.0,21.0,106.0,290.0,7754.0,1054.0,37315.0,063,53,011201,53063011201,2015
1253,4041.0,3717.0,14.0,7.0,14.0,0.0,176.0,113.0,4041.0,380.0,43819.0,063,53,011202,53063011202,2015
1254,7568.0,6721.0,31.0,24.0,345.0,20.0,285.0,142.0,7493.0,649.0,67123.0,063,53,011300,53063011300,2015
1255,5872.0,5194.0,75.0,71.0,150.0,0.0,209.0,173.0,5835.0,257.0,56060.0,063,53,011400,53063011400,2015
1256,1514.0,1403.0,2.0,42.0,7.0,6.0,33.0,21.0,1514.0,225.0,45469.0,063,53,011500,53063011500,2015
1257,1686.0,1500.0,73.0,21.0,17.0,4.0,33.0,36.0,1686.0,222.0,51696.0,063,53,011600,53063011600,2015
1258,2185.0,2071.0,19.0,0.0,68.0,0.0,27.0,0.0,2185.0,350.0,40083.0,063,53,011701,53063011701,2015
1259,5915.0,5065.0,209.0,122.0,83.0,0.0,98.0,338.0,5907.0,1600.0,32797.0,063,53,011702,53063011702,2015
1260,3946.0,3514.0,0.0,0.0,117.0,0.0,120.0,195.0,3946.0,905.0,27453.0,063,53,011800,53063011800,2015
1261,4395.0,3585.0,97.0,72.0,88.0,93.0,62.0,398.0,4395.0,923.0,38125.0,063,53,011900,53063011900,2015
1262,4138.0,3812.0,0.0,0.0,24.0,0.0,39.0,263.0,4129.0,519.0,38770.0,063,53,012000,53063012000,2015
1263,2742.0,2327.0,35.0,156.0,0.0,19.0,73.0,132.0,2707.0,593.0,41813.0,063,53,012100,53063012100,2015
1264,2269.0,1976.0,59.0,28.0,18.0,10.0,27.0,151.0,2269.0,329.0,44432.0,063,53,012200,53063012200,2015
1265,5488.0,4671.0,146.0,185.0,67.0,64.0,212.0,104.0,5453.0,1258.0,36044.0,063,53,012300,53063012300,2015
1266,4146.0,3822.0,11.0,1.0,76.0,68.0,122.0,46.0,4132.0,235.0,68313.0,063,53,012401,53063012401,2015
1267,6010.0,5520.0,0.0,0.0,140.0,55.0,30.0,265.0,5976.0,386.0,81592.0,063,53,012402,53063012402,2015
1268,3669.0,3266.0,22.0,103.0,187.0,0.0,0.0,91.0,3466.0,522.0,37340.0,063,53,012500,53063012500,2015
1269,4396.0,3350.0,53.0,116.0,17.0,130.0,365.0,365.0,4365.0,623.0,58411.0,063,53,012600,53063012600,2015
1270,3733.0,3562.0,43.0,1.0,19.0,0.0,88.0,20.0,3710.0,536.0,43304.0,063,53,012701,53063012701,2015
